product_hs92_code,product_name_short,product_name,export_rca,density,distance,pci,cog,export_value,import_value,strategic_zone
8411,Gas turbines,"Turbojets, turbo propellers and other gas turbines, and parts thereof",0.057729,0.15300000000000002,0.847,0.485,0.851,104759651,705606249,Strategic Leaps (FDI-led)
8430,"Other moving, excavating or boring machinery","Other moving, grading, leveling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snowplows and snowblowers",0.057232,0.18000000000000005,0.82,-0.454,0.463,9648797,191584044,Strategic Leaps (FDI-led)
9030,Instruments for measuring electricity,"Oscilloscopes, spectrum analyzers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 9028;instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionizin",0.055995,0.14900000000000002,0.851,1.469,1.277,22124288,152545502,Strategic Leaps (FDI-led)
6905,Architectural ceramic ornaments,"Roofing tiles, chimney pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",0.055545,0.17800000000000005,0.822,0.366,0.702,512629,2981097,Strategic Leaps (FDI-led)
8535,Electrical apparatus for > 1k volts,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, fuses, lightning arresters, voltage limiters, surge suppressors, plugs and other connectors, junction boxe",0.055405,0.15800000000000003,0.842,0.885,1.176,7032884,160713960,Strategic Leaps (FDI-led)
8310,Sign plates and similar plates of base metal,"Sign plates, name plates, address plates and similar plates, numbers, letters and other symbols, and parts thereof, of base metal, excluding those of heading 9405",0.053327,0.16600000000000004,0.834,0.104,0.704,611371,10844867,Strategic Leaps (FDI-led)
5406,Synthetic filament yarn for retail sale,"Man-made filament yarn (other than sewing thread), put up for retail sale:",0.053246,0.17300000000000004,0.827,-0.344,0.417,92966,345695,Strategic Leaps (FDI-led)
8802,Other aircraft and spacecraft,"Other aircraft (for example,helicopters, airplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",0.052318,0.14,0.86,-0.133,0.748,72423923,1207439964,Strategic Leaps (FDI-led)
1105,Potato flour,"Flour, meal, powder, flakes, granules and pellets of potatoes",0.052247,0.16800000000000004,0.832,-0.03,0.62,768116,16553670,Strategic Leaps (FDI-led)
4901,"Books, brochures etc.","Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",0.05215,0.17700000000000005,0.823,0.3,0.673,8619075,34605473,Strategic Leaps (FDI-led)
0705,Lettuce,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled",0.051573,0.16600000000000004,0.834,-0.621,0.417,2161528,230216,Strategic Leaps (FDI-led)
3005,"Wadding, gauze and bandages","Wadding, gauze, bandages and similar articles (for example, dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or put up in forms or packings for retail sale for medical, surgical, dental or veterinary purposes",0.051303,0.15400000000000003,0.846,0.873,1.075,5894125,27969049,Strategic Leaps (FDI-led)
7409,"Copper plates, sheets and strip > 0.15 mm","Copper plates, sheets and strip, of a thickness exceeding0.15 mm",0.050659,0.15500000000000003,0.845,0.368,0.894,5775792,125316641,Strategic Leaps (FDI-led)
1109,Wheat gluten,"Wheat gluten, whether or not dried",0.050503,0.15200000000000002,0.848,0.502,0.793,1253976,4882403,Strategic Leaps (FDI-led)
2303,Starch residues,"Residues of starch manufacture and similar residues, beet-pulp, bagasse and other waste of sugar manufacture, brewing or distilling dregs and waste, whether or not in the form of pellets",0.050279,0.15800000000000003,0.842,-0.039,0.466,4203696,431686180,Strategic Leaps (FDI-led)
8608,Railway track fixtures,"Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signaling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the for",0.049854,0.15700000000000003,0.843,0.692,1.006,625700,15018152,Strategic Leaps (FDI-led)
3922,"Baths, sinks etc.","Baths, shower baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics",0.049662,0.17600000000000005,0.824,0.451,0.749,3103413,17859132,Strategic Leaps (FDI-led)
8437,Machinery for processing grain,"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables, and parts thereof; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm type machinery; parts thereof",0.048591,0.17100000000000004,0.829,0.247,0.698,1337445,64228263,Strategic Leaps (FDI-led)
7606,Aluminum plates > 0.2 mm,"Aluminum plates, sheets and strip, of a thickness exceeding 0.2 mm",0.04829,0.16500000000000004,0.835,0.756,0.927,21323852,296104291,Strategic Leaps (FDI-led)
3914,Ion-exchangers based on polymers,"Ion-exchangers based on polymers of headings 3901 to 3913, in primary forms",0.04778,0.139,0.861,1.716,1.366,1327564,29475870,Strategic Leaps (FDI-led)
8308,"Clasps, buckles etc. of metal","Clasps, frames with clasps, buckles, buckle clasps, hooks, eyes, eyelets and the like and parts thereof, of base metal, of a kind used for clothing, footwear, awnings, handbags,travel goods or other made up articles; tubular or bifurcated rivets of base m",0.047685,0.18100000000000005,0.819,0.527,0.782,2408391,110758134,Strategic Leaps (FDI-led)
2526,Natural steatite,"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc",0.047681,0.16500000000000004,0.835,-0.158,0.715,565455,32942483,Strategic Leaps (FDI-led)
8705,Special purpose motor vehicles,"Special purpose motor vehicles, other than those principally designed for the transport of persons or goods (for example,wreckers, mobile cranes, fire fighting vehicles, concrete mixers, road sweepers, spraying vehicles, mobile workshops, mobile radiologi",0.04741,0.16800000000000004,0.832,0.063,0.736,9613455,146050678,Strategic Leaps (FDI-led)
6903,Other refractory ceramic goods,"Other refractory ceramic goods (for example, retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths and rods), other than those of siliceous fossil meals or of similar siliceous earths",0.046454,0.15400000000000003,0.846,1.201,1.139,1279907,32024411,Strategic Leaps (FDI-led)
8211,Knife sets,"Knives with cutting blades,serrated or not (including pruning knives), other than knives of heading 8208, and blades and other base metal parts thereof",0.04603,0.15400000000000003,0.846,0.973,1.129,1662781,34732349,Strategic Leaps (FDI-led)
8466,Parts and accessories for metal working machines,"Parts and accessories suitable for use solely or principally with the machines of headings 8456 to 8465, including work or tool holders, self-opening dieheads, dividing heads and other special attachments for machine tools; tool holders for any type of to",0.045692,0.136,0.864,1.818,1.352,10327930,201694152,Strategic Leaps (FDI-led)
8701,Tractors,Tractors (other than tractors of heading 8709),0.045429,0.15000000000000002,0.85,0.824,1.013,47617479,184574176,Strategic Leaps (FDI-led)
8442,Machinery for making printing components,"Machinery, apparatus and equipment (other than the machine tools of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones,",0.045011,0.16400000000000003,0.836,0.966,0.918,654272,21645023,Strategic Leaps (FDI-led)
3702,Photographic film in rolls,"Photographic film in rolls, sensitized, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitized, unexposed",0.045006,0.15300000000000002,0.847,1.145,0.808,790248,4392398,Strategic Leaps (FDI-led)
3606,Ferrocerium and other pyrophoric alloys,Ferrocerium and other pyrophoric alloys in all forms; articles of combustible materials as specified in note 2 to this chapter,0.044554,0.18100000000000005,0.819,0.207,0.619,203869,2233098,Strategic Leaps (FDI-led)
3203,Coloring matter of animal or vegetable origin,"Coloring matter of vegetable or animal origin (including dyeing extracts but excluding animal black), whether or not chemically defined; preparations as specified in note 3 to this chapter based on coloring matter of vegetable or animal origin",0.043732,0.15200000000000002,0.848,0.096,0.985,872663,11436808,Strategic Leaps (FDI-led)
3212,"Pigments, nonaqueous","Pigments (including metallic powders and flakes) dispersed in nonaqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other coloring matter put up in forms or packings for retail",0.043363,0.16700000000000004,0.833,1.01,1.097,1018367,35626883,Strategic Leaps (FDI-led)
3918,Plastic floor coverings,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter",0.042719,0.16600000000000004,0.834,0.831,0.786,6438064,110951994,Strategic Leaps (FDI-led)
4902,"Newspapers, journals and periodicals","Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",0.042498,0.14500000000000002,0.855,0.947,1.118,1087320,475048,Strategic Leaps (FDI-led)
9006,Photographic cameras,Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 8539; parts and accessories thereof,0.041923,0.17400000000000004,0.826,0.889,1.05,1330549,28388929,Strategic Leaps (FDI-led)
2923,Quaternary ammonium salts and hydroxides,"Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipids, whether or not chemically defined",0.04192,0.16000000000000003,0.84,0.502,0.879,1471501,52821035,Strategic Leaps (FDI-led)
3816,Refractory cements,"Refractory cements, mortars, concretes except graphite",0.041008,0.16300000000000003,0.837,0.641,1.015,1362700,230975883,Strategic Leaps (FDI-led)
7004,Drawn and blown glass,"Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",0.040406,0.16100000000000003,0.839,0.175,0.599,381836,184683,Strategic Leaps (FDI-led)
8439,Machinery for making paper,Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (other than the machinery of heading 8419); parts thereof,0.040291,0.14300000000000002,0.857,1.494,1.347,2935684,489206633,Strategic Leaps (FDI-led)
7211,"Flat-rolled iron, width < 600mm, not clad","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated",0.04025,0.16200000000000003,0.838,0.401,0.78,2429313,37922278,Strategic Leaps (FDI-led)
8205,Hand tools n.e.c.,"Hand tools (including glass cutters) not elsewhere specified or included; blowtorches and similar self-contained torches; vises, clamps and the like, other than accessories for and parts of machine tools; anvils; portable forges; hand- or pedal-operated g",0.039311,0.134,0.866,0.557,1.026,4015713,103201391,Strategic Leaps (FDI-led)
8547,Insulating fittings for electrical machines,"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal (for example, threaded sockets)incorporated during molding solely for the purposes of assembly, oth",0.039301,0.15500000000000003,0.845,1.084,1.118,3208647,95668774,Strategic Leaps (FDI-led)
8447,Knitting machines,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",0.039162,0.15300000000000002,0.847,0.704,1.026,1126460,63730930,Strategic Leaps (FDI-led)
3819,Hydraulic fluids,"Hydraulic brake, transmission fluid <70% petroleum oil",0.039138,0.14100000000000001,0.859,1.465,1.07,513083,12999618,Strategic Leaps (FDI-led)
3811,Anti-knock,"Antiknock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive preparations and other prepared additives, for mineral oils (including gasoline) or for other liquids used for the same purposes as mineral oils",0.038914,0.16200000000000003,0.838,0.607,0.684,6089549,175497997,Strategic Leaps (FDI-led)
6805,Natural or artificial abrasive powder,"Natural or artificial abrasive powder or grain, on a base of textile material, of paper, of paperboard or of other materials, whether or not cut to shape or sewn or otherwise made up",0.037893,0.14400000000000002,0.856,1.304,1.21,2175406,33753618,Strategic Leaps (FDI-led)
8104,Magnesium,"Magnesium and articles thereof, including waste and scrap",0.037865,0.14500000000000002,0.855,1.113,0.798,1087008,3950054,Strategic Leaps (FDI-led)
